AGG_REGION,REGION,RANGE_BRAND_NAME,GA1_NAME,DATE,PREDICTION,ACTUALS
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2021-01-01,0.0,70148644.72
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2021-04-01,0.0,67352651.53
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2021-07-01,0.0,74600723.25999999
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2021-10-01,0.0,69164595.53
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2022-01-01,0.0,75748607.53999999
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2022-04-01,0.0,70045531.64
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2022-07-01,0.0,79750574.2
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2022-10-01,0.0,82909027.3
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2023-01-01,0.0,88320745.64
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2023-04-01,0.0,76384474.73
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2023-07-01,0.0,91789128.29
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2023-10-01,0.0,92462228.58
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2024-01-01,0.0,101159863.76
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2024-04-01,0.0,87062430.94
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2024-07-01,0.0,89061200.57
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2024-10-01,0.0,97669013.52000001
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2025-01-01,0.0,102600555.64
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2025-04-01,0.0,92559543.39999999
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2025-07-01,0.0,96708961.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2025-10-01,0.0,96042984.05
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2026-01-01,106974812.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2026-04-01,96933800.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2026-07-01,101083220.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2026-10-01,100417240.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2027-01-01,111349076.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2027-04-01,101308062.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2027-07-01,105457478.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2027-10-01,104791504.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2028-01-01,115723332.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2028-04-01,105682318.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2028-07-01,109831738.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2028-10-01,109165756.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2029-01-01,120097592.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2029-04-01,110056580.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2029-07-01,114205996.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2029-10-01,113540020.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2030-01-01,124471852.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2030-04-01,114430840.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2030-07-01,118580258.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2030-10-01,117914284.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000053 - FELIX,01 Pouch,2031-01-01,45770480.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2015-01-01,0.0,2622821.41
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2015-04-01,0.0,2236531.74
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2015-07-01,0.0,2241803.12
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2015-10-01,0.0,3051150.07
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2016-01-01,0.0,2007293.85
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2016-04-01,0.0,2117083.27
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2016-07-01,0.0,2230639.87
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2016-10-01,0.0,1726980.26
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2017-01-01,0.0,1203516.19
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2017-04-01,0.0,1202948.12
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2017-07-01,0.0,1267812.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2017-10-01,0.0,1635024.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2018-01-01,0.0,1058600.56
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2018-04-01,0.0,672612.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2018-07-01,0.0,629052.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2018-10-01,0.0,901600.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2019-01-01,0.0,1176224.3199999998
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2019-04-01,0.0,578304.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2019-07-01,0.0,392996.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2019-10-01,0.0,2480.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2020-01-01,0.0,1507536.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2020-04-01,0.0,608784.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2020-07-01,0.0,1463096.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2020-10-01,0.0,675592.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2021-01-01,0.0,592553.78
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2021-04-01,0.0,690133.76
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2021-07-01,0.0,709334.08
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2021-10-01,0.0,648237.91
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2022-01-01,0.0,1631567.87
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2022-04-01,0.0,614164.14
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2022-07-01,0.0,492835.08999999997
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2022-10-01,0.0,510617.07000000007
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2023-01-01,0.0,771615.12
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2023-04-01,0.0,625370.06
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2023-07-01,0.0,683311.05
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2023-10-01,0.0,738758.98
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2024-01-01,0.0,699016.02
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2024-04-01,0.0,673252.01
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2024-07-01,0.0,557787.94
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2024-10-01,0.0,685046.03
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2025-01-01,0.0,310322.05
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2025-04-01,0.0,2013910.01
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2025-07-01,0.0,2294313.24
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2025-10-01,0.0,416329.01
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2026-01-01,1087178.6875,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2026-04-01,1079285.53125,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2026-07-01,1071802.34375,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2026-10-01,1064695.34375,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2027-01-01,1057934.1875,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2027-04-01,1051491.6875,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2027-07-01,1045343.28125,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2027-10-01,1039466.5625,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2028-01-01,1033841.625,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2028-04-01,1028450.28125,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2028-07-01,1023276.0,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2028-10-01,1018303.71875,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2029-01-01,1013519.8125,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2029-04-01,1008911.65625,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2029-07-01,1004467.9375,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2029-10-01,1000178.15625,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2030-01-01,996032.59375,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2030-04-01,992022.59375,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2030-07-01,988139.96875,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2030-10-01,984377.3125,0.0
Other markets,"AT, BE, CH, IL, NL",R000054 - FRISKIES,01 Pouch,2031-01-01,327309.34375,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2015-01-01,0.0,272984.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2015-04-01,0.0,114424.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2015-07-01,0.0,215640.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2015-10-01,0.0,217096.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2016-01-01,0.0,259480.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2016-04-01,0.0,251880.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2016-07-01,0.0,296768.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2016-10-01,0.0,284208.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2017-01-01,0.0,372176.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2017-04-01,0.0,227319.01
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2017-07-01,0.0,315739.01
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2017-10-01,0.0,332152.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2018-01-01,0.0,432223.56
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2018-04-01,0.0,344520.74
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2018-07-01,0.0,466086.82
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2018-10-01,0.0,481796.23
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2019-01-01,0.0,296784.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2019-04-01,0.0,350089.65
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2019-07-01,0.0,212688.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2019-10-01,0.0,20256.24
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2020-01-01,0.0,508844.82
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2020-04-01,0.0,442408.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2020-07-01,0.0,546105.73
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2020-10-01,0.0,584511.1
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2021-01-01,0.0,662079.67
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2021-04-01,0.0,573925.73
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2021-07-01,0.0,723190.45
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2021-10-01,0.0,694507.85
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2022-01-01,0.0,819950.96
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2022-04-01,0.0,724092.12
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2022-07-01,0.0,671196.53
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2022-10-01,0.0,766969.24
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2023-01-01,0.0,759605.52
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2023-04-01,0.0,661743.79
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2023-07-01,0.0,770101.74
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2023-10-01,0.0,817658.58
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2024-01-01,0.0,639127.57
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2024-04-01,0.0,653083.94
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2024-07-01,0.0,693485.42
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2024-10-01,0.0,657269.59
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2025-01-01,0.0,760113.41
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2025-04-01,0.0,730869.6900000001
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2025-07-01,0.0,746143.13
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2025-10-01,0.0,734139.27
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2026-01-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2026-04-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2026-07-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2026-10-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2027-01-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2027-04-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2027-07-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2027-10-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2028-01-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2028-04-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2028-07-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2028-10-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2029-01-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2029-04-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2029-07-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2029-10-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2030-01-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2030-04-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2030-07-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2030-10-01,719736.328125,0.0
Other markets,"AT, BE, CH, IL, NL",R000058 - PRO PLAN,01 Pouch,2031-01-01,239912.109375,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2015-10-01,0.0,14400.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2016-01-01,0.0,17280.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2016-04-01,0.0,23040.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2016-07-01,0.0,56640.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2016-10-01,0.0,123840.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2017-01-01,0.0,169840.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2017-04-01,0.0,117400.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2017-07-01,0.0,32440.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2017-10-01,0.0,63920.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2018-01-01,0.0,97880.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2018-04-01,0.0,91920.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2018-07-01,0.0,127280.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2018-10-01,0.0,129600.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2019-01-01,0.0,37440.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2019-04-01,0.0,87480.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2019-07-01,0.0,38760.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2019-10-01,0.0,29480.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2020-01-01,0.0,89120.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2020-04-01,0.0,131000.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2020-07-01,0.0,173480.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2020-10-01,0.0,171000.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2021-01-01,0.0,258720.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2021-04-01,0.0,213960.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2021-07-01,0.0,233660.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2021-10-01,0.0,279220.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2022-01-01,0.0,340440.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2022-04-01,0.0,342480.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2022-07-01,0.0,343520.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2022-10-01,0.0,323300.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2023-01-01,0.0,346320.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2023-04-01,0.0,384100.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2023-07-01,0.0,396220.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2023-10-01,0.0,351370.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2024-01-01,0.0,468220.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2024-04-01,0.0,456220.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2024-07-01,0.0,424500.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2024-10-01,0.0,491380.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2025-01-01,0.0,493140.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2025-04-01,0.0,459540.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2025-07-01,0.0,598900.02
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2025-10-01,0.0,529940.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2026-01-01,578985.34375,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2026-04-01,575819.671875,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2026-07-01,579693.75,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2026-10-01,595493.3125,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2027-01-01,632593.28125,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2027-04-01,629427.609375,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2027-07-01,633301.6875,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2027-10-01,649101.25,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2028-01-01,686201.21875,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2028-04-01,683035.546875,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2028-07-01,686909.625,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2028-10-01,702709.1875,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2029-01-01,739809.15625,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2029-04-01,736643.484375,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2029-07-01,740517.5625,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2029-10-01,756317.125,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2030-01-01,793417.109375,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2030-04-01,790251.375,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2030-07-01,794125.484375,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2030-10-01,809925.1875,0.0
Other markets,"AT, BE, CH, IL, NL",R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2031-01-01,289145.46875,0.0
Other markets,"AT, BE, CH, IL, NL",R000128 - GOURMET,01 Pouch,2015-01-01,0.0,9967464.76
