AGG_REGION,REGION,CATEGORY_NAME,RANGE_BRAND_NAME,GA1_NAME,GA2_NAME,CG1,CG2,DATE,STATUS,STATUS_MFR,MANUAL_INPUT,ACTUALS,MFR,ACTUALS_TACTICAL,FORECAST_UNIVARIATE,FORECAST_UNIVARIATE_MFR,FORECAST_UNIVARIATE_TACTICAL,TIMESTAMP,UOM,UNIT_INITIAL,SCENARIO
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2026-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,11463.401376,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2026-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,11463.401376,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2026-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,12121.120352,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2026-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,12121.120352,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2027-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,10720.977376,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2027-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,10720.977376,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2027-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,10331.283216,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2027-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,10331.283216,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2027-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,11082.798624,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2027-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,11082.798624,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2027-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,11790.487695999998,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2027-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,11790.487695999998,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2028-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,10377.678992,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2028-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,10377.678992,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2028-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,9990.762032,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2028-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,9990.762032,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2028-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,10744.896064,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2028-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,10744.896064,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2028-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,11446.873856,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2028-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,11446.873856,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2029-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,10035.513536,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2029-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,10035.513536,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2029-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,9648.278576,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2029-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,9648.278576,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2029-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,10402.11496,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2029-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,10402.11496,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2029-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,11104.744016,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2029-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,11104.744016,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2030-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,9693.218336,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2030-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,9693.218336,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2030-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,9306.01984,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2030-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,9306.01984,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2030-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,10059.890144,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2030-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,10059.890144,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2030-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,10762.445424,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2030-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,10762.445424,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2031-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,9350.9384,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2031-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,9350.9384,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2031-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,8963.735664,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2031-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,8963.735664,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2031-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,9717.601728,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2031-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,9717.601728,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2031-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,10420.165488,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2031-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,10420.165488,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2032-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,9008.656768,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2032-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,9008.656768,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2032-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,8621.454032,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2032-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,8621.454032,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2032-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,9375.320096,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2032-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,9375.320096,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2032-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,10077.883856,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2032-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,10077.883856,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2033-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,8666.375136,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2033-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,8666.375136,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2033-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,8279.1724,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2033-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,8279.1724,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2033-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,9033.038464,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2033-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,9033.038464,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2033-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,9735.601376,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2033-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,9735.601376,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2034-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,8324.092656,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2034-01-01,LONG,INTERMITTENT_LONG,0,0,0,null,8324.092656,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2034-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,7936.890768,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2034-04-01,LONG,INTERMITTENT_LONG,0,0,0,null,7936.890768,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2034-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,8690.756832,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2034-07-01,LONG,INTERMITTENT_LONG,0,0,0,null,8690.756832,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2034-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,9393.319744,11849.376208,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2034-10-01,LONG,INTERMITTENT_LONG,0,0,0,null,9393.319744,11849.376208,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2015-01-01,LONG,LONG,0,1618044.4854523232,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2015-01-01,LONG,LONG,0,1618044.4854523232,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2015-04-01,LONG,LONG,0,1619901.6221007705,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2015-04-01,LONG,LONG,0,1619901.6221007705,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2015-07-01,LONG,LONG,0,1651260.0166163722,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2015-07-01,LONG,LONG,0,1651260.0166163722,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2015-10-01,LONG,LONG,0,1826285.6280206533,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2015-10-01,LONG,LONG,0,1826285.6280206533,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2016-01-01,LONG,LONG,0,1735916.3083424035,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2016-01-01,LONG,LONG,0,1735916.3083424035,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2016-04-01,LONG,LONG,0,1692167.626806107,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2016-04-01,LONG,LONG,0,1692167.626806107,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2016-07-01,LONG,LONG,0,1727785.860808893,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2016-07-01,LONG,LONG,0,1727785.860808893,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2016-10-01,LONG,LONG,0,1689061.5658025758,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2016-10-01,LONG,LONG,0,1689061.5658025758,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2017-01-01,LONG,LONG,0,1664617.7526274552,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2017-01-01,LONG,LONG,0,1664617.7526274552,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2017-04-01,LONG,LONG,0,1610275.9305787075,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2017-04-01,LONG,LONG,0,1610275.9305787075,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2017-07-01,LONG,LONG,0,1621359.4318321666,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2017-07-01,LONG,LONG,0,1621359.4318321666,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2017-10-01,LONG,LONG,0,1833581.243535755,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2017-10-01,LONG,LONG,0,1833581.243535755,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2018-01-01,LONG,LONG,0,1636507.849492583,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2018-01-01,LONG,LONG,0,1636507.849492583,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2018-04-01,LONG,LONG,0,1745298.7679045084,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2018-04-01,LONG,LONG,0,1745298.7679045084,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2018-07-01,LONG,LONG,0,1748426.5466048203,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2018-07-01,LONG,LONG,0,1748426.5466048203,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2018-10-01,LONG,LONG,0,1914420.4823081768,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2018-10-01,LONG,LONG,0,1914420.4823081768,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2019-01-01,LONG,LONG,0,1167807.1032951665,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2019-01-01,LONG,LONG,0,1167807.1032951665,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2019-04-01,LONG,LONG,0,1171934.5076137632,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2019-04-01,LONG,LONG,0,1171934.5076137632,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2019-07-01,LONG,LONG,0,734311.8762252684,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2019-07-01,LONG,LONG,0,734311.8762252684,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2019-10-01,LONG,LONG,0,16832.992624653,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2019-10-01,LONG,LONG,0,16832.992624653,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2020-01-01,LONG,LONG,0,1929610.7012118609,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2020-01-01,LONG,LONG,0,1929610.7012118609,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2020-04-01,LONG,LONG,0,1760685.7230755277,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2020-04-01,LONG,LONG,0,1760685.7230755277,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2020-07-01,LONG,LONG,0,1950823.178414264,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2020-07-01,LONG,LONG,0,1950823.178414264,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2020-10-01,LONG,LONG,0,2045608.330040353,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2020-10-01,LONG,LONG,0,2045608.330040353,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2021-01-01,LONG,LONG,0,1984826.8936283796,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2021-01-01,LONG,LONG,0,1984826.8936283796,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2021-04-01,LONG,LONG,0,2077144.872638417,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2021-04-01,LONG,LONG,0,2077144.872638417,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2021-07-01,LONG,LONG,0,2201294.590420541,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2021-07-01,LONG,LONG,0,2201294.590420541,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2021-10-01,LONG,LONG,0,2367709.3811831707,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2021-10-01,LONG,LONG,0,2367709.3811831707,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2022-01-01,LONG,LONG,0,2354524.077883542,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2022-01-01,LONG,LONG,0,2354524.077883542,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2022-04-01,LONG,LONG,0,2283907.447932658,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2022-04-01,LONG,LONG,0,2283907.447932658,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2022-07-01,LONG,LONG,0,2243295.3219948644,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2022-07-01,LONG,LONG,0,2243295.3219948644,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2022-10-01,LONG,LONG,0,2498856.5082584885,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2022-10-01,LONG,LONG,0,2498856.5082584885,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2023-01-01,LONG,LONG,0,2204693.124924,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2023-01-01,LONG,LONG,0,2204693.124924,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2023-04-01,LONG,LONG,0,2274658.486512,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2023-04-01,LONG,LONG,0,2274658.486512,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2023-07-01,LONG,LONG,0,2344543.50024,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2023-07-01,LONG,LONG,0,2344543.50024,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2023-10-01,LONG,LONG,0,2404784.774532,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2023-10-01,LONG,LONG,0,2404784.774532,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,"AT, BE, CH, IL, NL",total,OTHERS,01 Pouch,total,total,total,2024-01-01,LONG,LONG,0,2316885.10518,0,null,0,0,null,null,KG,EA,Scenario 0
