DATE,ACTUALS,STATUS,PREDICTION,AGG_REGION,REGION,CATEGORY_NAME,RANGE_BRAND_NAME,GA1_NAME,GA2_NAME,CG1,CG2,ACTUALS_MFR,STATUS_MFR,PREDICTION_MFR
2019-01-01,1411444.06,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1411444.06,MEDIUM_PURINA,null
2019-02-01,676628.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,676628.0,MEDIUM_PURINA,null
2019-03-01,1234442.06,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1234442.06,MEDIUM_PURINA,null
2019-04-01,1225964.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1225964.0,MEDIUM_PURINA,null
2019-05-01,1227488.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1227488.0,MEDIUM_PURINA,null
2019-06-01,1124244.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1124244.0,MEDIUM_PURINA,null
2019-07-01,1341460.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1341460.0,MEDIUM_PURINA,null
2019-08-01,1341224.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1341224.0,MEDIUM_PURINA,null
2019-09-01,879212.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,879212.0,MEDIUM_PURINA,null
2019-10-01,1507296.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1507296.0,MEDIUM_PURINA,null
2019-11-01,265264.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,265264.0,MEDIUM_PURINA,null
2019-12-01,0.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,0.0,MEDIUM_PURINA,null
2020-01-01,508976.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,508976.0,MEDIUM_PURINA,null
2020-02-01,511616.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,511616.0,MEDIUM_PURINA,null
2020-03-01,726480.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,726480.0,MEDIUM_PURINA,null
2020-04-01,554960.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,554960.0,MEDIUM_PURINA,null
2020-05-01,450856.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,450856.0,MEDIUM_PURINA,null
2020-06-01,1383164.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1383164.0,MEDIUM_PURINA,null
2020-07-01,1553304.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1553304.0,MEDIUM_PURINA,null
2020-08-01,1386964.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1386964.0,MEDIUM_PURINA,null
2020-09-01,1384060.41,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1384060.41,MEDIUM_PURINA,null
2020-10-01,1936999.72,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1936999.72,MEDIUM_PURINA,null
2020-11-01,1544601.66,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1544601.66,MEDIUM_PURINA,null
2020-12-01,1634792.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1634792.0,MEDIUM_PURINA,null
2021-01-01,1450354.62,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1450354.62,MEDIUM_PURINA,null
2021-02-01,1674720.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1674720.0,MEDIUM_PURINA,null
2021-03-01,1773324.41,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1773324.41,MEDIUM_PURINA,null
2021-04-01,1732729.52,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1732729.52,MEDIUM_PURINA,null
2021-05-01,1446812.83,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1446812.83,MEDIUM_PURINA,null
2021-06-01,1610731.31,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1610731.31,MEDIUM_PURINA,null
2021-07-01,1494294.21,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1494294.21,MEDIUM_PURINA,null
2021-08-01,1600714.62,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1600714.62,MEDIUM_PURINA,null
2021-09-01,1720202.53,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1720202.53,MEDIUM_PURINA,null
2021-10-01,1628950.11,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1628950.11,MEDIUM_PURINA,null
2021-11-01,1777248.87,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1777248.87,MEDIUM_PURINA,null
2021-12-01,1917994.91,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1917994.91,MEDIUM_PURINA,null
2022-01-01,1688645.66,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1688645.66,MEDIUM_PURINA,null
2022-02-01,1556115.87,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1556115.87,MEDIUM_PURINA,null
2022-03-01,2009222.42,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2009222.42,MEDIUM_PURINA,null
2022-04-01,1856402.6,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1856402.6,MEDIUM_PURINA,null
2022-05-01,1847532.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1847532.0,MEDIUM_PURINA,null
2022-06-01,1739050.3,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1739050.3,MEDIUM_PURINA,null
2022-07-01,1673558.93,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1673558.93,MEDIUM_PURINA,null
2022-08-01,1894915.69,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1894915.69,MEDIUM_PURINA,null
2022-09-01,1900231.88,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1900231.88,MEDIUM_PURINA,null
2022-10-01,2074887.35,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2074887.35,MEDIUM_PURINA,null
2022-11-01,2010987.21,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2010987.21,MEDIUM_PURINA,null
2022-12-01,1812630.16,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1812630.16,MEDIUM_PURINA,null
2023-01-01,2062597.93,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2062597.93,MEDIUM_PURINA,null
2023-02-01,1673397.36,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1673397.36,MEDIUM_PURINA,null
2023-03-01,1998107.89,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1998107.89,MEDIUM_PURINA,null
2023-04-01,1545255.38,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1545255.38,MEDIUM_PURINA,null
2023-05-01,2118009.61,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2118009.61,MEDIUM_PURINA,null
2023-06-01,1953734.95,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1953734.95,MEDIUM_PURINA,null
2023-07-01,1949797.17,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1949797.17,MEDIUM_PURINA,null
2023-08-01,2294601.72,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2294601.72,MEDIUM_PURINA,null
2023-09-01,1614277.17,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1614277.17,MEDIUM_PURINA,null
2023-10-01,1795434.41,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1795434.41,MEDIUM_PURINA,null
2023-11-01,2179016.14,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2179016.14,MEDIUM_PURINA,null
2023-12-01,1792147.38,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1792147.38,MEDIUM_PURINA,null
2024-01-01,1929974.62,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1929974.62,MEDIUM_PURINA,null
2024-02-01,1855366.27,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1855366.27,MEDIUM_PURINA,null
2024-03-01,1975446.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1975446.0,MEDIUM_PURINA,null
2024-04-01,1973204.41,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1973204.41,MEDIUM_PURINA,null
2024-05-01,1922553.04,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1922553.04,MEDIUM_PURINA,null
2024-06-01,1757344.36,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1757344.36,MEDIUM_PURINA,null
2024-07-01,1993143.66,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1993143.66,MEDIUM_PURINA,null
2024-08-01,2144244.0,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2144244.0,MEDIUM_PURINA,null
2024-09-01,1868449.59,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1868449.59,MEDIUM_PURINA,null
2024-10-01,1957172.21,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1957172.21,MEDIUM_PURINA,null
2024-11-01,2574689.18,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2574689.18,MEDIUM_PURINA,null
2024-12-01,1878309.59,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1878309.59,MEDIUM_PURINA,null
2025-01-01,2114093.52,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2114093.52,MEDIUM_PURINA,null
2025-02-01,1969889.31,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1969889.31,MEDIUM_PURINA,null
2025-03-01,1993026.55,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1993026.55,MEDIUM_PURINA,null
2025-04-01,1998618.07,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1998618.07,MEDIUM_PURINA,null
2025-05-01,2003734.62,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2003734.62,MEDIUM_PURINA,null
2025-06-01,1952796.21,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1952796.21,MEDIUM_PURINA,null
2025-07-01,1913506.07,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1913506.07,MEDIUM_PURINA,null
2025-08-01,1989798.35,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1989798.35,MEDIUM_PURINA,null
2025-09-01,1957505.45,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1957505.45,MEDIUM_PURINA,null
2025-10-01,2232268.2800000003,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2232268.2800000003,MEDIUM_PURINA,null
2025-11-01,2094731.66,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,2094731.66,MEDIUM_PURINA,null
2025-12-01,1821248.89,MEDIUM_PURINA,null,Other markets,Nordics,total,R000128 - GOURMET,01 Pouch,total,not assigned,not assigned,1821248.89,MEDIUM_PURINA,null
2015-01-01,2720328.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,2720328.0,RETIRED,null
2015-02-01,2925096.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,2925096.0,RETIRED,null
2015-03-01,3506189.6,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,3506189.6,RETIRED,null
2015-04-01,2982646.4,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,2982646.4,RETIRED,null
2015-05-01,3500552.8,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,3500552.8,RETIRED,null
2015-06-01,3358615.2,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,3358615.2,RETIRED,null
2015-07-01,3725500.8,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,3725500.8,RETIRED,null
2015-08-01,4233503.2,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4233503.2,RETIRED,null
2015-09-01,4204750.4,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4204750.4,RETIRED,null
2015-10-01,4344528.8,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4344528.8,RETIRED,null
2015-11-01,3765076.8,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,3765076.8,RETIRED,null
2015-12-01,4687518.4,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4687518.4,RETIRED,null
2016-01-01,3531950.4,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,3531950.4,RETIRED,null
2016-02-01,4589895.2,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4589895.2,RETIRED,null
2016-03-01,4795313.6,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4795313.6,RETIRED,null
2016-04-01,4894293.6,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4894293.6,RETIRED,null
2016-05-01,4694765.6,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4694765.6,RETIRED,null
2016-06-01,5149064.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,5149064.0,RETIRED,null
2016-07-01,4566957.6,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4566957.6,RETIRED,null
2016-08-01,4841295.2,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4841295.2,RETIRED,null
2016-09-01,5501212.8,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,5501212.8,RETIRED,null
2016-10-01,5520147.2,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,5520147.2,RETIRED,null
2016-11-01,5442764.8,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,5442764.8,RETIRED,null
2016-12-01,5913060.8,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,5913060.8,RETIRED,null
2017-01-01,5926198.4,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,5926198.4,RETIRED,null
2017-02-01,4499933.6,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4499933.6,RETIRED,null
2017-03-01,6306143.2,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,6306143.2,RETIRED,null
2017-04-01,4301416.8,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4301416.8,RETIRED,null
2017-05-01,4718029.6,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4718029.6,RETIRED,null
2017-06-01,4635907.2,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4635907.2,RETIRED,null
2017-07-01,5064470.4,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,5064470.4,RETIRED,null
2017-08-01,5501075.2,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,5501075.2,RETIRED,null
2017-09-01,4896272.8,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4896272.8,RETIRED,null
2017-10-01,4510734.4,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4510734.4,RETIRED,null
2017-11-01,4628455.2,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4628455.2,RETIRED,null
2017-12-01,4982930.4,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4982930.4,RETIRED,null
2018-01-01,4291358.4,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4291358.4,RETIRED,null
2018-02-01,2449900.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,2449900.0,RETIRED,null
2018-03-01,2418244.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,2418244.0,RETIRED,null
2018-04-01,764188.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,764188.0,RETIRED,null
2018-05-01,510084.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,510084.0,RETIRED,null
2018-06-01,119876.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,119876.0,RETIRED,null
2018-07-01,131192.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,131192.0,RETIRED,null
2018-08-01,88068.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,88068.0,RETIRED,null
2018-09-01,284320.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,284320.0,RETIRED,null
2018-10-01,15620.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,15620.0,RETIRED,null
2018-11-01,4608.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,4608.0,RETIRED,null
2018-12-01,13824.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,13824.0,RETIRED,null
2019-01-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2019-02-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2019-03-01,38120.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,38120.0,RETIRED,null
2019-04-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2019-05-01,9024.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,9024.0,RETIRED,null
2019-06-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2019-07-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2019-08-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2019-09-01,576.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,576.0,RETIRED,null
2019-10-01,7296.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,7296.0,RETIRED,null
2019-11-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2019-12-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-01-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-02-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-03-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-04-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-05-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-06-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-07-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-08-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-09-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-10-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-11-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2020-12-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-01-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-02-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-03-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-04-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-05-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-06-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-07-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-08-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-09-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-10-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-11-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2021-12-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
2022-01-01,0.0,RETIRED,null,Other markets,Nordics,total,R001123 - PUSSI,01 Pouch,total,not assigned,not assigned,0.0,RETIRED,null
